,Hotel_Name,Review,Rating,User_Location,Helpful_Votes,Number_Of_Rooms,Review_Title,Trip_Type,Ranking,Price_Range,Contributions,Low_Price_Room,High_Price_Room,B&B_Ranking,Hotel_Ranking,Spec_Lodge_Ranking
2882,Albert_s_Hotel-Paris_Ile_de_France,"Hotel is quaint. Small but so is every other hotel In Paris. The hotel is close to a metro unfortunately for us there was a strike so the location was very inconvenient. We spent a lot of money on Ubers. If the metro was running regularly it would have been a much better experience. No fault of the hotel though. The reception staff are wonderful. Very helpful! I received a notice that my train out of Paris was cancelled, when I asked the front desk for help, the gentleman there did all he could to find me another way to my next destination. I would recommend this hotel for the staff alone!",5.0,"Toronto, Canada",43,22,Small but great staff,Trip type: Travelled as a couple,"['#492 of 1,868 hotels in Paris']",['US$128 - US$260 (Based on Average Rates for a Standard Room) '],13,128,260,0,492,0
2883,Albert_s_Hotel-Paris_Ile_de_France,"I had the now rare experience of needing to find a room on the day of my stay, on foot, in a new city.  In a world of hotel-chains and impersonal online-bookings, this task seems all the more unusual and difficult.  And truly, on that day I walked out of multiple hotels having discovered (often with a harsh and unnecessary guffaw) that they were booked, over-priced, or had slipped into a state of decadence in the opportunity of a dispassionate functionalism.       Yet!  The moment I entered Albert's Hotel I discovered a place which demonstrated aesthetic and hygienic care; a space composed by a hand connected to a sympathetic and generous mind.  And most substantially, the kind voices and welcoming eyes that can make any person feel at home, anywhere on Earth.    As such, I",5.0,,2,22,An inspiring stay,,"['#492 of 1,868 hotels in Paris']",['US$128 - US$260 (Based on Average Rates for a Standard Room) '],1,128,260,0,492,0
2884,Albert_s_Hotel-Paris_Ile_de_France,"The pictures are misleading as they only represent the small foyer area. Our room was dirty with paint falling off the walls, the bathrooms were dirty with plastic on the shower floor pealing off. The bed sheets didn't seem to be changed each day (only made).There was a large gap between our hallway door and floor so we could hear everything going on in the halfway and the other rooms all night long. The breakfast waiter was incredibly rude. This place is gross. Do yourself a favor and spend the extra $ to stay in a clean and less noisy hotel. (We stayed December 2019.)",2.0,"Boulder, Colorado",4,22,Gross. Don't stay here!,,"['#492 of 1,868 hotels in Paris']",['US$128 - US$260 (Based on Average Rates for a Standard Room) '],2,128,260,0,492,0
2885,Hotel_de_Sevres-Paris_Ile_de_France,"Hotel was very comfortable and the staff were great, so helpful and welcoming.breakfast had everything one would want with lovely breads, croissants. Fresh juice hams cheese... second time we have stayed here and would always choose to rebook here and certainly would recommend. Great location as well!",5.0,"London, United Kingdom",45,32,Weekend away,,"['#495 of 1,868 hotels in Paris']",['US$140 - US$215 (Based on Average Rates for a Standard Room) '],35,140,215,0,495,0
2886,Hotel_de_Sevres-Paris_Ile_de_France,"After a few years of the corporate Holiday Inn further up the street I got fed up with their prices and tried the Sevres. I will not go anywhere else in future. It is superb, the only complaint is the lack of a kettle in rooms for tea/coffee in mornings. Thank you Sevres",5.0,,1,32,great stay at Sevres,,"['#495 of 1,868 hotels in Paris']",['US$140 - US$215 (Based on Average Rates for a Standard Room) '],1,140,215,0,495,0
2887,Hotel_de_Sevres-Paris_Ile_de_France,"excellent hotel, in st germain des près, close to a lot of restaurants and stores. everything clean. 4th time in this hotel when in paris staff very friendly close to metro and buses close to bon marche",5.0,"Rio de Janeiro, Brazil",2,32,my place in paris,Trip type: Travelled with family,"['#495 of 1,868 hotels in Paris']",['US$140 - US$215 (Based on Average Rates for a Standard Room) '],1,140,215,0,495,0
2888,Hotel_de_Sevres-Paris_Ile_de_France,Had a great stay here.  I've stayed several times in this area of Paris and Hotel de Sevres was the best experience and best price. I highly recommend! Location is not far from metro stops and shopping but out of the hustle of the main streets in this area.  Easy access to whatever you need.  2 block walk from Vaneau metro stop.  This was one of the few places where we could get a three person room in the area.  I would stay here again.,5.0,,2,32,Excellent stay,Trip type: Travelled with family,"['#495 of 1,868 hotels in Paris']",['US$140 - US$215 (Based on Average Rates for a Standard Room) '],1,140,215,0,495,0
2889,Hotel_de_Sevres-Paris_Ile_de_France,"We were looking for a mid-priced, comfortable hotel in a good location, and the Hotel de Sevres filled the bill.  Situated near the St. Placide Metro stop, it allowed us to get to the Gare du Nord, the banks of the Seine, the Louvre and Notre Dame or to Montmartre in no time.  The breakfasts were good and the staff were friendly.  The lcoal streets were worth time spent wandering in them.  A block and a half away is Le Nemrod restaurant, which is not gourmet class but is good and reliable with plenty of French atmosphere.  Positives:  Location Good breakfast buffet for less than the cost of a croissant and coffee at nearby cafes Friendly staff Quiet Clean The windows open!  Negatives Small room, small bathroom - but you're in central Paris and not paying a fortune, so it's",4.0,,8,32,"Nice place, good value, excellent location",Trip type: Travelled as a couple,"['#495 of 1,868 hotels in Paris']",['US$140 - US$215 (Based on Average Rates for a Standard Room) '],6,140,215,0,495,0
2890,Maison_Albar_Hotels_Le_Champs_Elysees-Paris_Ile_de_France,"The manager called us back in uk asking us how he could make us change our minds, and said he would call us back in a few days to see what he can do .. months later nothing not a phone or email back.. we presented them with photos and prove we had 402, 405, and 5 something which is all originally left on there website review.. manager asked would we come back??? What do you think when you can’t even call us back after... we had 3 rooms.. from Broken toilet seats.. to sticky floors.. cobwebs on left hand side of roof to entrance door... breakfast was like it came from a microwave bag rubber and cold Better to go down the road nice little cafe, good points location and reception guys helped. 3 ⭐️⭐️⭐️Given due to location, we went 7th Oct 2020, 3 nights. And this is me being nice",1.0,"Leicestershire, United Kingdom",3,40,"Dirty, dusty, sicky carpet, incorrect invoices, 3 ⭐️⭐️⭐️ Really",Trip type: Travelled with friends,"['#469 of 1,868 hotels in Paris']",['US$163 - US$518 (Based on Average Rates for a Standard Room) '],14,163,518,0,469,0
2891,Maison_Albar_Hotels_Le_Champs_Elysees-Paris_Ile_de_France,"I made the booking online and the customer service confirmed that I can book with prepaiement as I won't have the Business physical credit card. It was also confirmed I can get a specific Suite for my needs. I've put all that on a side note before arrival.   While checking unfortunately none of my requirements was fullfiled and had to take more than 1 hour to solve the issue. In the meantime the bank blocked my cards as there was 14 pre-authorizations on my card. That's about €5000 !!! My card was blocked as ""fraudulent use"".   With some luggages as a photographer, be sure you cannot rely on anyone to help you, neither to be asked if you need help.  Minibar was empty.  I use to go to 5 stars and palaces, but this one does not even worth a 4 stars hotel.  Worst 5 star hotel ever.",1.0,"Madrid, Spain",None,40,Worst 5* experience,Trip type: Travelled on business,"['#469 of 1,868 hotels in Paris']",['US$163 - US$518 (Based on Average Rates for a Standard Room) '],1,163,518,0,469,0
2892,Maison_Albar_Hotels_Le_Champs_Elysees-Paris_Ile_de_France,"My reservation was PREPAID, the hotel blocked 500 EUR from my credit card, when I checked-out they should cancel the deposit, but instead they charged me the full invoice again, including the 3 nights which I paid already. I am trying to solve the problem since then with the hotel and the website PRESTIGIA and nobody answers me anymore...",1.0,"Balneario Camboriu, SC",3,40,"HOTEL DIDNT RETURN MY DEPOSIT, SO I PAID TWICE",,"['#469 of 1,868 hotels in Paris']",['US$163 - US$518 (Based on Average Rates for a Standard Room) '],5,163,518,0,469,0
2893,Maison_Albar_Hotels_Le_Champs_Elysees-Paris_Ile_de_France,"Beautiful hotel in a *GREAT* location! Right down the street from the Arc de Triomphe and a metro station where several lines cross, making it super easy to get around the city. Concierge was super friendly and helpful with things like places to eat! Loved staying here!",5.0,,2,40,Beautiful Hotel,,"['#469 of 1,868 hotels in Paris']",['US$163 - US$518 (Based on Average Rates for a Standard Room) '],11,163,518,0,469,0
2894,Maison_Albar_Hotels_Le_Champs_Elysees-Paris_Ile_de_France,"It was amazing, everything was perfect. We had the room with a beautiful view and the breakfast in the room was also verry good. I recommend this hotel and location is also verry nice near to Champs Elyssee.",5.0,"Willebroek, Belgium",43,40,Excellent,Trip type: Travelled as a couple,"['#469 of 1,868 hotels in Paris']",['US$163 - US$518 (Based on Average Rates for a Standard Room) '],55,163,518,0,469,0
2895,Citadines_Tour_Eiffel_Paris-Paris_Ile_de_France,"We arrived early after travel difficulties, and were not surprised to find our room wasnt available early. We were exhausted and had an evening appointment, so getting in at least on time and having time to clean up and rest was important. After 4 hours wait, knowing we were available, and well after our room was supposed to be free it still wasnt ready, they simply coldly said ""no, its not ready yet, try again in a half hour."" No apology for running late, nothing. When we finally got in later it was not the twin bedroom we reserved, and the bedside lights didnt even work, infact one was falling off of the wall. The bed was very uncomfortable. There were no USB chargers, and for one person to read in bed all the lights had to be left on. The curtain was hanging with several",2.0,"Ocean City, New Jersey",45,104,Dont stay here esp if it's your first time in Paris,,"['#535 of 1,868 hotels in Paris']",['US$147 - US$343 (Based on Average Rates for a Standard Room) '],136,147,343,0,535,0
2896,Citadines_Tour_Eiffel_Paris-Paris_Ile_de_France,"My interactions with this hotel was far from favorable. If you want to stay somewhere hospitable, avoid this place at all costs. I called ahead and asked for my reservation to be moved by a day because of flight delays that put me back a day. After the hotel attendant confirmed that there WAS room and he’d “do all that he can to help” but because I booked through Booking.com, I’d have to go through them. Which is okay! He tried guilt-tripping me talking about Booking.com’s commission fees -which has nothing to do with me. And so I asked Booking.com and they said they’d be happy to ask the hotel considering that me arriving in the country a day late was out of my control. The same hotel person denied my request, even after taking my money and confirming they have room. Go",1.0,,1,104,Avoid - Unaccommodating - probably reflects their service,Trip type: Travelled solo,"['#535 of 1,868 hotels in Paris']",['US$147 - US$343 (Based on Average Rates for a Standard Room) '],1,147,343,0,535,0
2897,Citadines_Tour_Eiffel_Paris-Paris_Ile_de_France,"Came here during the 8pm curfew, the ample restaurants, supermarkets and bakeries around meant take-out and food delivery is no problem at all.  5 minutes walk to the Parc du Champ De Mars where the  Eiffel Tower is.",4.0,Geneva,30,104,"Excellent amenities, stone throw from Eiffel Tower",,"['#535 of 1,868 hotels in Paris']",['US$147 - US$343 (Based on Average Rates for a Standard Room) '],25,147,343,0,535,0
2898,Citadines_Tour_Eiffel_Paris-Paris_Ile_de_France,"We stayed at the Citadines Tour Eiffel during a 5-day visit to Paris. Chose this hotel because we used to live and work in this area so being in a familiar place was a must for us. Directly across the Metro station, you can get to any place in Paris in less than 40 minutes. The service was excellent and the studio was very cozy. But what we love the most was the view from our terrace. The stunning view of the Eiffel Tower reminded us the beauty of the city. We will stay here again whenever we visit Paris.",5.0,"Washington DC, District of Columbia",72,104,Excellent stay in Paris,Trip type: Travelled as a couple,"['#535 of 1,868 hotels in Paris']",['US$147 - US$343 (Based on Average Rates for a Standard Room) '],443,147,343,0,535,0
2899,Citadines_Tour_Eiffel_Paris-Paris_Ile_de_France,"Check in at the hotel was relatively smooth. The deluxe room was spacious, clean and air-conditioned and offered an amazing view of the Eiffel tower.   The location is unbeatable- close to the metro and plenty of cafes and bistros. On the second night the flush of the toilet did not work, so when I advised reception, she was very curt and abrupt and said I had to wait 30 minutes before anyone could come solve my problems. I asked for an alternate room, but not a possibility. Please keep in mind this was already almost 9.30pm at night and I was ready to unwind after a very long day of walking in the Paris heat. A kind staff member showed up 30 minutes later and did a quick fix.  The kitchenette offers basic kitchen utensils, but bring your own coffee/tea. Additionally, I had to",3.0,"Toronto, Canada",137,104,"Good location, average service and no free housekeeping",,"['#535 of 1,868 hotels in Paris']",['US$147 - US$343 (Based on Average Rates for a Standard Room) '],193,147,343,0,535,0
2900,Le_Marceau_Bastille_Hotel-Paris_Ile_de_France,"Was really happy with hotel ,very clean and comfortable  Staff were all very friendly and helpful . It would only be improved if maybe it had a small bar which served snacks bar meals - but room service is very fast from local restaurants .",4.0,West Bromwich,43,55,Paris Half Marathon,Trip type: Travelled with family,"['#505 of 1,868 hotels in Paris']",['US$123 - US$216 (Based on Average Rates for a Standard Room) '],46,123,216,0,505,0
2901,Le_Marceau_Bastille_Hotel-Paris_Ile_de_France,On our first stay we had a smaller room which was very good but this time we paid for a larger room as we were staying for several days. Everything you could want on both occasions and daily bottled water which was much appreciated. The hotel staff are exceptionally pleasant and eager to please . The breakfast buffet is generous and even at busy times there is enough seating. The proximity to the Opera Bastille was a great draw for us plus easy access to the Metro to visit other areas of Paris. If you prefer a hand held hair drier bring your own as the wall mounted hose drier is a bit underpowered but functional. We hope to stay again,5.0,"Portsmouth, United Kingdom",10890,55,Second stay,,"['#505 of 1,868 hotels in Paris']",['US$123 - US$216 (Based on Average Rates for a Standard Room) '],23051,123,216,0,505,0
2902,Le_Marceau_Bastille_Hotel-Paris_Ile_de_France,We were in paris for the first time so spent a long time selecting a hotel . Short walk from gare de lyon train station (10 minute). Bastille metro 7 minutes  From when you walked in the staff we very friendly and helpful  Rooms clean and slightly bigger than expected.  Breakfast was well stocked and fresh  Gluten free bread available  Return vist . Definitely,4.0,,1,55,Long weekend,Trip type: Travelled as a couple,"['#505 of 1,868 hotels in Paris']",['US$123 - US$216 (Based on Average Rates for a Standard Room) '],1,123,216,0,505,0
2903,Le_Marceau_Bastille_Hotel-Paris_Ile_de_France,"The hotel is a little delight. Although the rooms are small, it has all the amenities and is very comfortable. The staff are excellent and a pleasure to help you always. The breakfasts were surprisingly varied and lots to eat and drink. The surrounding area is not very exciting but do have one or two excellent bars.",4.0,London,31,55,"Off the beaten track, a lovely little hotel.",,"['#505 of 1,868 hotels in Paris']",['US$123 - US$216 (Based on Average Rates for a Standard Room) '],17,123,216,0,505,0
2904,Le_Marceau_Bastille_Hotel-Paris_Ile_de_France,"Well placed for exploring Paris, reasonably priced, clean comfortable room, off the main road so peaceful. Excellent breakfast. Staff friendly and very helpful. 10 minutes walk to Gare de Lyon or 91 bus every fee minutes which will also take you to Gare Montpanasse 30 minutes. Because of bus lanes regular and reliable despite the traffic and better than being crushed and pickpocketed on the metro.",4.0,"Jersey, United Kingdom",16,55,Well run clean helpful,,"['#505 of 1,868 hotels in Paris']",['US$123 - US$216 (Based on Average Rates for a Standard Room) '],12,123,216,0,505,0
2905,Ibis_Styles_Place_d_Italie_Butte_aux_cailles-Paris_Ile_de_France,Writing this review as I exit on my last stay with the hotel. Encountered nothing but the kindest staff. Nordine and Yusuf always happy to help. Neighbourhood is safe. Metro really 4 min away. Hotel operates 24 hours so you are good if you stay late. Will be back,5.0,"Copenhagen, Denmark",None,72,Beautiful People,Trip type: Travelled solo,"['#472 of 1,868 hotels in Paris']",['US$80 - US$137 (Based on Average Rates for a Standard Room) '],30,80,137,0,472,0
2906,Ibis_Styles_Place_d_Italie_Butte_aux_cailles-Paris_Ile_de_France,"We had a lovely weekend stay in Paris  - this Ibis is located in a calm neighborhood but is close to a few metro stations. The room and bathroom were clean and comfortable, and the breakfast was excellent! The staff was very friendly and even called to make sure we had settled into the room all right. Face masks were required, and hand sanitizer was available throughout the hotel. Merci beaucoup pour votre accueil et ce super séjour, c'était très agréable !",5.0,,71,72,"Nice hotel, calm neighborhood",,"['#472 of 1,868 hotels in Paris']",['US$80 - US$137 (Based on Average Rates for a Standard Room) '],108,80,137,0,472,0
2907,Ibis_Styles_Place_d_Italie_Butte_aux_cailles-Paris_Ile_de_France,"The service provided y the staff were exceptionally good. Especially by the front desk staff Ms.Claire. She had allocated us a nice room and on knowing it was my wife's birthday, she had given us a beautiful gift too. The rooms were big and spacious with a good view too. The bed was really comfortable and the food was good too. Not a big spread but the fresh orange juice is definitly worth the money.   We were able to turn off the AC and leave the windows open for fresh air and especially helpful during the Covid pandemic. The AC would just circulate the same air but in this case the windows were really helpful.   Very clean and 5 mins walking distance from the metro station. There are so many nice bars around and a good bakery down the road.   Thank you to the rest of the team:",5.0,"Dubai, United Arab Emirates",None,72,Best service and staff from an Ibis hotel. Clean and good breakfast.,,"['#472 of 1,868 hotels in Paris']",['US$80 - US$137 (Based on Average Rates for a Standard Room) '],4,80,137,0,472,0
2908,Ibis_Styles_Place_d_Italie_Butte_aux_cailles-Paris_Ile_de_France,"1. The hotel itself is fine, just the French doesn't like to talk to Asian, quite impolite. >0< 2. The room itself is spacious, but very weird that the bed is just next to the door, should move to the window. >0< 3. Location.....from the website and map, didn't show it is up on a little slope, if no car transfer, need to lift the luggage a bit. 4. Asked the staff whether there is a short cut to get to airport, the answer was ""to get a taxi, if traffic is fine, the fare will be around Euro 60.""  Guess they should have given me a better solution as everyone knows taxi is the last resort.",3.0,"Hong Kong, China",5,72,A hiphop stylish hotel,,"['#472 of 1,868 hotels in Paris']",['US$80 - US$137 (Based on Average Rates for a Standard Room) '],4,80,137,0,472,0
2909,Ibis_Styles_Place_d_Italie_Butte_aux_cailles-Paris_Ile_de_France,"Overall a very nice experience. All employees are in the service of the visitors, it seems like it is the culture of Ibis. This is true from the manager, the reception desk, the cleaning team...all smile",4.0,"Abu Dhabi, United Arab Emirates",None,72,My Stay in Ibis Styles Place d'Italie Butte aux cailles,Trip type: Travelled on business,"['#472 of 1,868 hotels in Paris']",['US$80 - US$137 (Based on Average Rates for a Standard Room) '],5,80,137,0,472,0
2910,Hotel_Montfleuri-Paris_Ile_de_France,Stayed for a night.  Check in was super quick and straight to the point with useful info. Thanks.  Wifi is good in rooms.  Rooms are super clean and spaceious.  Location is wonderful.  Check out was quick as well.   A nice place to stay in Paris😊,4.0,Beograd,56,42,Nice hotel / great location,Trip type: Travelled with family,"['#522 of 1,868 hotels in Paris']",['US$113 - US$260 (Based on Average Rates for a Standard Room) '],204,113,260,0,522,0
2911,Hotel_Montfleuri-Paris_Ile_de_France,"perfectly located in the heart of Paris, closed to the subway and walking distances to most of the top area breakfast buffet is not attractive at all and high priced , we prefered to have some croissants and coffee righ behind the corner In the room we missed some amenities that you would expect from a 4 stars hotel:  a  curtain  in the bath tub (avoiding to have water all over the bathroom after a shower), a  vanity mirror in the bathroom, a laundry bag in the closet, a shoes cleaning set. the higher price is justified by the great location, not by the hotels itself",4.0,"Paris, France",4,42,great location,,"['#522 of 1,868 hotels in Paris']",['US$113 - US$260 (Based on Average Rates for a Standard Room) '],4,113,260,0,522,0
2912,Hotel_Montfleuri-Paris_Ile_de_France,"Would stay here again, perfect location with everything you could need nearby - metros, shops, ATM’s etc. Staff were super helpful also. Couldn’t fault the room. Only thing i would change is having an automated key card to get in to the room. We had a key on a rather large heavy key ring, which wasn’t the most convenient.",4.0,"England, United Kingdom",21,42,Great Location,Trip type: Travelled as a couple,"['#522 of 1,868 hotels in Paris']",['US$113 - US$260 (Based on Average Rates for a Standard Room) '],15,113,260,0,522,0
2913,Hotel_Montfleuri-Paris_Ile_de_France,"the location is just perfect. easy to access anywhere with two close station . argentine and charles de gulle in just under 5 mins. very close to arc de triomphe . can walk to champs elysee very easily, even can walk to trocadero if you are a walker in 30 mins. comfortable stay. pictures may not be the same as the real room but its nice. huge bathroom. one thing i miss is the fridge is in the closet and didnt realize it until the last day. also the door to the shower is a bit funny, may splash water on the floor so need to get towel on the floor.",4.0,,10,42,lovely location,,"['#522 of 1,868 hotels in Paris']",['US$113 - US$260 (Based on Average Rates for a Standard Room) '],15,113,260,0,522,0
2914,Hotel_Montfleuri-Paris_Ile_de_France,"Pleasantly surprised by this cosy hotel. Staff were welcoming and helpful. The location is perfect, 5 minute from the Arc de Triomphe and 20-30 minute walk from other attractions. Good selection at breakfast. Very close to the Metro. Plenty of places to eat locally. I would visit this hotel again.",4.0,,4,42,Lovely little place to stay,,"['#522 of 1,868 hotels in Paris']",['US$113 - US$260 (Based on Average Rates for a Standard Room) '],2,113,260,0,522,0
2915,Hotel_D_Espagne-Paris_Ile_de_France,"My teen daughter and I had a wonderful 5-Days stay at Hotel D’Espagne, which is placed on a very quiet rue in a very lively area, walking distance to Des Halles (and more). Clean and stylish hotel and room, and kind staff. The room - and especially the shower - was very small and the parking extremely expensive, but both was expected in Paris. We highly recommend.",5.0,"Copenhagen, Denmark",None,42,Perfect stay,,"['#480 of 1,868 hotels in Paris']",['US$124 - US$264 (Based on Average Rates for a Standard Room) '],1,124,264,0,480,0
2916,Hotel_D_Espagne-Paris_Ile_de_France,"We had 2 Rooms.  They were smal but ok, Nice and clean beds. The place was overall clean and good service. There was parking nearby and  alot of restaurants and Cafe’s to chose  from. We had a very good stay.",4.0,,None,42,Good hotel,,"['#480 of 1,868 hotels in Paris']",['US$124 - US$264 (Based on Average Rates for a Standard Room) '],1,124,264,0,480,0
2917,Hotel_D_Espagne-Paris_Ile_de_France,"The room was great, the atmosphere in the hotel was very good, the staff very friendly, the hotel is super located and a good starting point to explore Paris. Thanks for the great experience Odris and Frank",5.0,"Muenster, Germany",None,42,a great stay,,"['#480 of 1,868 hotels in Paris']",['US$124 - US$264 (Based on Average Rates for a Standard Room) '],1,124,264,0,480,0
2918,Hotel_D_Espagne-Paris_Ile_de_France,"Hotel ideally situated just minutes from Grand Boulevards Metro, but down a very quiet cul-de-sac. Rooms were simple and clean and of modern design, and our family room was perfect for our requirements. Nice Nuxe products in the bathroom.",5.0,,None,42,"Clean, straight-forward contemporary hotel.",,"['#480 of 1,868 hotels in Paris']",['US$124 - US$264 (Based on Average Rates for a Standard Room) '],1,124,264,0,480,0
2919,Hotel_D_Espagne-Paris_Ile_de_France,"I stayed in this hotel with a friend for three nights. We were in room 508, in the roof. The bedroom and bathroom were a good size. It’s a strange room to access, the loft only goes to floor 4, then you walk along dark corridors and upstairs to the room.  It’s odd, they give you a kettle but no mugs or coffee, shampoo/body wash but no conditioner. They were able to bring me two extra pillows on request but wouldn’t bring four. Both of us wanted three and had only one.  Breakfast is fine, there isn’t a vast choice like a big hotel would have but it was nice. A couple of things had ‘gone off’ unfortunately, but I gave them to the waitress and she replaced them (OJ and milk). We were there on the weekend that France went into lockdown (COVID-19) and shut all cafes, restaurants etc.",4.0,Bagshot,18,42,Very basic but perfectly alright,Trip type: Travelled with friends,"['#480 of 1,868 hotels in Paris']",['US$124 - US$264 (Based on Average Rates for a Standard Room) '],29,124,264,0,480,0
2920,Hotel_Plaza_Elysees-Paris_Ile_de_France,"I stayed at this hotel from 3rd to 6th of December. I paid 499 euros for the stay through hotels.com. The hotel reception claimed if was a preauthorisation amount and only on hold. He then proceeded to charge me and my friend for the stay.   I came back home only to find out the amount deducted through hotels.com was not a preauthorisation amount. It was debited from my account and they have applied for a refund. It has now been over 3 weeks and I have yet not recieved my refund. I have called up the hotel several times, spoke to Mamoun and manager Yousri, however they keep repeating the same thing over and over again without providing me help on why the refund is delayed. It has been a horrifying experience and I wouldn’t recommend this hotel to anyone.",1.0,"Dubai, United Arab Emirates",5,41,Worst Hotel Ever,Trip type: Travelled with friends,"['#504 of 1,868 hotels in Paris']",['US$166 - US$350 (Based on Average Rates for a Standard Room) '],5,166,350,0,504,0
2921,Hotel_Plaza_Elysees-Paris_Ile_de_France,"I lived the worst nightmare at this hotel as I booked for a business trip for 4 nights. The sheets were dirty, the room was stinky and the radiator was making the room extremely hot and unbearable. When we called them to check it, they said we can't control it. This was not of the end of the terrible stay, someone got into the room in the night. I only got to know this in the morning when I found the door open. But that makes it even worse as I could now think of various dangerous possibilities. Just after one night, I decided to check out but the hotel didn't budge and without permission took the entire pre authorised money. Not just this, when we said we need to talk to the manager, he was not available at all despite saying we could wait. My suggestion it's Paris you rather",1.0,"New Delhi, India",8,41,Worst hotel ever; dirty stinky and unsafe,Trip type: Travelled on business,"['#504 of 1,868 hotels in Paris']",['US$166 - US$350 (Based on Average Rates for a Standard Room) '],7,166,350,0,504,0
2922,Hotel_Plaza_Elysees-Paris_Ile_de_France,"Linen was dirty, I asked for an extra sheet to put under the surety l quilt, in the whole hotel they didn’t have a single extra sheet ! the reception guy didn’t believe me that the linen could be dirty, finally he sent his colleague up to my room who then saw the linen and took pictures of it. They finally offered me a separate blanket.  They didn’t have toothpaste ! The excuse was they had ordered it but didn’t get a delivery because of the weekend!    They claim to have all non smoking rooms. I asked for a non smoking one. The room reeked of smoke . I kept calling them about it, they refused to believe me. At 10 pm I had to bring the reception guy to my room and then he acknowledged that a the previous guest must have smoked there but there was nothing they could do except",1.0,"Bengaluru, India",5,41,I was cheated: Extremely unprofessional and unethical practices,Trip type: Travelled on business,"['#504 of 1,868 hotels in Paris']",['US$166 - US$350 (Based on Average Rates for a Standard Room) '],4,166,350,0,504,0
2923,Hotel_Plaza_Elysees-Paris_Ile_de_France,"Arrived in Paris at the airport, collected our bags then went to find the transfer we had booked but no one was there, called the hotel and was asked to wait and they would call back. Waited 15mins then decided to get a taxi instead. Received a call back around 10mins I to the journey.  Checked in no problem and was apologized to for the transfer error. Paid then went up to the room to find there was no balcony (the main reason we choose this hotel). Immediately went back downstairs to get it corrected and was told that not all rooms have balcony’s but they are classed the same. We booked on hotels.com which clearly states room with a balcony.  Asked to be moved but was told there were no other rooms with balcony’s available so I asked for a refund. I was told as I had paid that",1.0,"Newark-on-Trent, United Kingdom",1,41,Terrible,Trip type: Travelled on business,"['#504 of 1,868 hotels in Paris']",['US$166 - US$350 (Based on Average Rates for a Standard Room) '],1,166,350,0,504,0
2924,Hotel_Plaza_Elysees-Paris_Ile_de_France,"1. incompetent service at reception. Twice I was asked to pay for breakfast, which was included in the price. 2. The stranger entered the room who had an electronic key, but as he explained to another room !!!!! 3. Good breakfast 4.very small room",2.0,,2,41,"No, NO... it's unbelievable - the stranger entered our room (!) He had an electronic key.",Trip type: Travelled on business,"['#504 of 1,868 hotels in Paris']",['US$166 - US$350 (Based on Average Rates for a Standard Room) '],2,166,350,0,504,0
2925,Villa_Royale-Paris_Ile_de_France,"A marvelous and charming hotel in a mythic neighborhood of Paris, with an amazing view on the Sacré Coeur and place of Pigalle. The rooms are authentic and cosy, furnitures are very stylish, every object has a story. One of the best luxurious hôtel in Paris, the most unique and charming for sure!",5.0,,1,31,Unique & charming,,"['#514 of 1,868 hotels in Paris']",['US$122 - US$359 (Based on Average Rates for a Standard Room) '],1,122,359,0,514,0
2926,Villa_Royale-Paris_Ile_de_France,"Hotel is in a great location overlooking Place Pigalle. 1 mins walk from Pigalle metro, 15 min walk from Sacre Cour. Area surrounding the hotel is very busy with some good bars restaurants. Some sex shops/bars in the area. The hotel was clean with great service from reception and housekeeping. We found the room very small with only enough room for the bed and two small bedside tables. Bathroom was a good size, clean and well stocked. Overall a very pleasant stay, just the room being a little small being the only negative.",4.0,"Edinburgh, Scotland, United Kingdom",6,31,"Great location,small room",Trip type: Travelled as a couple,"['#514 of 1,868 hotels in Paris']",['US$122 - US$359 (Based on Average Rates for a Standard Room) '],6,122,359,0,514,0
2927,Villa_Royale-Paris_Ile_de_France,"This place has really blown my mind in terms of bizarre/bad service. And I’ve been around the block.  We had one room with a TV which didn’t work and documentation telling us an old WiFi code, when I told them they said they were astonished- not apologetic just astonished- and asked if I was sure the TV wasn’t working...well have you ever watched a TV where all the channels can only hold half the reception...yes me too, and everyone else. So we were moved to a noisier room with a TV which also didn’t work- in-spite other people testing it, and one towel between two of us.  Guess what happened when I told them: they were astonished, and only just about managed to struggle out a ‘well sorry’ after 5 mins discussing it.  The noise from the road is not in their control (though they",2.0,"London, England, United Kingdom",1,31,Style/Area is ONLY positive,Trip type: Travelled as a couple,"['#514 of 1,868 hotels in Paris']",['US$122 - US$359 (Based on Average Rates for a Standard Room) '],4,122,359,0,514,0
2928,Villa_Royale-Paris_Ile_de_France,"The hotel has a very unique atmosphere, romantic interiors, with view to the Place Pigalle. My room was bigger than usual in Paris, very light, with large windows. The hotel staff is exceptionally kind and professional. Evereything was perfect!",5.0,"Szentendre, Hungary",None,31,Wish I could stay longer...,Trip type: Travelled on business,"['#514 of 1,868 hotels in Paris']",['US$122 - US$359 (Based on Average Rates for a Standard Room) '],1,122,359,0,514,0
